snippet,key_factor,version,prompt,tests_passed,tests_failed,tests_errors,man_tests_passed,man_tests_failed,man_tests_errors,Note
FractionalKnapsack,KF0,v3,pKF1,3,0,0,,,,
FractionalKnapsack,KF0,v3,pKF2,3,0,0,,,,
FractionalKnapsack,KF0,v4,pKF0,3,0,0,,,,
FractionalKnapsack,KF0,v4,pKF1,3,0,0,,,,
FractionalKnapsack,KF0,v4,pKF2,3,0,0,,,,
FractionalKnapsack,KF0,v5,pKF0,3,0,0,,,,
FractionalKnapsack,KF0,v5,pKF1,3,0,0,,,,
FractionalKnapsack,KF0,v5,pKF2,3,0,0,,,,
FractionalKnapsack,KF1,v0,nop,3,0,0,,,,
FractionalKnapsack,KF1,v1,pKF0,3,0,0,,,,
FractionalKnapsack,KF1,v1,pKF1,3,0,0,,,,
FractionalKnapsack,KF1,v1,pKF2,3,0,0,,,,
FractionalKnapsack,KF1,v2,pKF0,3,0,0,,,,
FractionalKnapsack,KF1,v2,pKF1,3,0,0,,,,
FractionalKnapsack,KF1,v2,pKF2,3,0,0,,,,
FractionalKnapsack,KF1,v3,pKF0,3,0,0,,,,
FractionalKnapsack,KF1,v3,pKF1,3,0,0,,,,
FractionalKnapsack,KF1,v3,pKF2,3,0,0,,,,
FractionalKnapsack,KF1,v4,pKF0,3,0,0,,,,
FractionalKnapsack,KF1,v4,pKF1,3,0,0,,,,
FractionalKnapsack,KF1,v4,pKF2,3,0,0,,,,
FractionalKnapsack,KF1,v5,pKF0,3,0,0,,,,
FractionalKnapsack,KF1,v5,pKF1,3,0,0,,,,
FractionalKnapsack,KF1,v5,pKF2,3,0,0,,,,
FractionalKnapsack,KF2,v0,nop,3,0,0,,,,
FractionalKnapsack,KF2,v1,pKF0,3,0,0,,,,
FractionalKnapsack,KF2,v1,pKF1,3,0,0,,,,
FractionalKnapsack,KF2,v1,pKF2,3,0,0,,,,
FractionalKnapsack,KF2,v2,pKF0,3,0,0,,,,
FractionalKnapsack,KF2,v2,pKF1,3,0,0,,,,
FractionalKnapsack,KF2,v2,pKF2,3,0,0,,,,
FractionalKnapsack,KF2,v3,pKF0,3,0,0,,,,
FractionalKnapsack,KF2,v3,pKF1,3,0,0,,,,
FractionalKnapsack,KF2,v3,pKF2,3,0,0,,,,
FractionalKnapsack,KF2,v4,pKF0,3,0,0,,,,
FractionalKnapsack,KF2,v4,pKF1,3,0,0,,,,
FractionalKnapsack,KF2,v4,pKF2,3,0,0,,,,
FractionalKnapsack,KF2,v5,pKF0,3,0,0,,,,
FractionalKnapsack,KF2,v5,pKF1,3,0,0,,,,
FractionalKnapsack,KF2,v5,pKF2,3,0,0,,,,
GaleShapley,KF0,v0,nop,3,0,0,,,,
GaleShapley,KF0,v1,pKF0,3,0,0,,,,
GaleShapley,KF0,v1,pKF1,3,0,0,,,,
GaleShapley,KF0,v1,pKF2,3,0,0,,,,
GaleShapley,KF0,v2,pKF0,3,0,0,,,,
GaleShapley,KF0,v2,pKF1,3,0,0,,,,
GaleShapley,KF0,v2,pKF2,3,0,0,,,,
GaleShapley,KF0,v3,pKF0,3,0,0,,,,
GaleShapley,KF0,v3,pKF1,3,0,0,,,,
GaleShapley,KF0,v3,pKF2,3,0,0,,,,
GaleShapley,KF0,v4,pKF0,3,0,0,,,,
GaleShapley,KF0,v4,pKF1,3,0,0,,,,
GaleShapley,KF0,v4,pKF2,3,0,0,,,,
GaleShapley,KF0,v5,pKF0,3,0,0,,,,
GaleShapley,KF0,v5,pKF1,3,0,0,,,,
GaleShapley,KF0,v5,pKF2,3,0,0,,,,
GaleShapley,KF1,v0,nop,,,,,,,
GaleShapley,KF1,v1,pKF0,,,,,,,
GaleShapley,KF1,v1,pKF1,,,,,,,
GaleShapley,KF1,v1,pKF2,,,,,,,
GaleShapley,KF1,v2,pKF0,,,,,,,
GaleShapley,KF1,v2,pKF1,,,,,,,
GaleShapley,KF1,v2,pKF2,,,,,,,
GaleShapley,KF1,v3,pKF0,,,,,,,
GaleShapley,KF1,v3,pKF1,,,,,,,
GaleShapley,KF1,v3,pKF2,,,,,,,
GaleShapley,KF1,v4,pKF0,,,,,,,
GaleShapley,KF1,v4,pKF1,,,,,,,
GaleShapley,KF1,v4,pKF2,,,,,,,
GaleShapley,KF1,v5,pKF0,,,,,,,
GaleShapley,KF1,v5,pKF1,,,,,,,
GaleShapley,KF1,v5,pKF2,,,,,,,
GaleShapley,KF2,v0,nop,3,0,0,,,,
GaleShapley,KF2,v1,pKF0,3,0,0,,,,
GaleShapley,KF2,v1,pKF1,3,0,0,,,,
GaleShapley,KF2,v1,pKF2,3,0,0,,,,
GaleShapley,KF2,v2,pKF0,3,0,0,,,,
GaleShapley,KF2,v2,pKF1,3,0,0,,,,
GaleShapley,KF2,v2,pKF2,3,0,0,,,,
GaleShapley,KF2,v3,pKF0,3,0,0,,,,
GaleShapley,KF2,v3,pKF1,3,0,0,,,,
GaleShapley,KF2,v3,pKF2,3,0,0,,,,
GaleShapley,KF2,v4,pKF0,3,0,0,,,,
GaleShapley,KF2,v4,pKF1,3,0,0,,,,
GaleShapley,KF2,v4,pKF2,3,0,0,,,,
GaleShapley,KF2,v5,pKF0,3,0,0,,,,
GaleShapley,KF2,v5,pKF1,3,0,0,,,,
GaleShapley,KF2,v5,pKF2,3,0,0,,,,
Gaussian,KF0,v0,nop,0,0,0,,,,
Gaussian,KF0,v1,pKF0,0,0,0,,,,
Gaussian,KF0,v1,pKF1,0,0,0,,,,
Gaussian,KF0,v1,pKF2,0,0,0,,,,
Gaussian,KF0,v2,pKF0,0,0,0,,,,
Gaussian,KF0,v2,pKF1,0,0,0,,,,
Gaussian,KF0,v2,pKF2,0,0,0,,,,
Gaussian,KF0,v3,pKF0,0,0,0,,,,
Gaussian,KF0,v3,pKF1,0,0,0,,,,
Gaussian,KF0,v3,pKF2,0,0,0,,,,
Gaussian,KF0,v4,pKF0,0,0,0,,,,
Gaussian,KF0,v4,pKF1,0,0,0,,,,
Gaussian,KF0,v4,pKF2,0,0,0,,,,
Gaussian,KF0,v5,pKF0,0,0,0,,,,
Gaussian,KF0,v5,pKF1,0,0,0,,,,
Gaussian,KF0,v5,pKF2,0,0,0,,,,
Gaussian,KF1,v0,nop,0,0,0,,,,
Gaussian,KF1,v1,pKF0,0,0,0,,,,
Gaussian,KF1,v1,pKF1,0,0,0,,,,
Gaussian,KF1,v1,pKF2,0,0,0,,,,
Gaussian,KF1,v2,pKF0,0,0,0,,,,
Gaussian,KF1,v2,pKF1,0,0,0,,,,
Gaussian,KF1,v2,pKF2,0,0,0,,,,
Gaussian,KF1,v3,pKF0,0,0,0,,,,
Gaussian,KF1,v3,pKF1,0,0,0,,,,
Gaussian,KF1,v3,pKF2,0,0,0,,,,
Gaussian,KF1,v4,pKF0,0,0,0,,,,
Gaussian,KF1,v4,pKF1,0,0,0,,,,
Gaussian,KF1,v4,pKF2,0,0,0,,,,
Gaussian,KF1,v5,pKF0,0,0,0,,,,
Gaussian,KF1,v5,pKF1,0,0,0,,,,
Gaussian,KF1,v5,pKF2,0,0,0,,,,
Gaussian,KF2,v0,nop,0,0,0,,,,
Gaussian,KF2,v1,pKF0,0,0,0,,,,
Gaussian,KF2,v1,pKF1,0,0,0,,,,
Gaussian,KF2,v1,pKF2,0,0,0,,,,
Gaussian,KF2,v2,pKF0,0,0,0,,,,
Gaussian,KF2,v2,pKF1,0,0,0,,,,
Gaussian,KF2,v2,pKF2,0,0,0,,,,
Gaussian,KF2,v3,pKF0,0,0,0,,,,
Gaussian,KF2,v3,pKF1,0,0,0,,,,
Gaussian,KF2,v3,pKF2,0,0,0,,,,
Gaussian,KF2,v4,pKF0,0,0,0,,,,
Gaussian,KF2,v4,pKF1,0,0,0,,,,
Gaussian,KF2,v4,pKF2,0,0,0,,,,
Gaussian,KF2,v5,pKF0,0,0,0,,,,
Gaussian,KF2,v5,pKF1,0,0,0,,,,
Gaussian,KF2,v5,pKF2,0,0,0,,,,
GCounter,KF0,v0,nop,3,0,0,,,,
GCounter,KF0,v1,pKF0,3,0,0,,,,
GCounter,KF0,v1,pKF1,3,0,0,,,,
GCounter,KF0,v1,pKF2,3,0,0,,,,
GCounter,KF0,v2,pKF0,3,0,0,,,,
GCounter,KF0,v2,pKF1,3,0,0,,,,
GCounter,KF0,v2,pKF2,3,0,0,,,,
GCounter,KF0,v3,pKF0,3,0,0,,,,
GCounter,KF0,v3,pKF1,3,0,0,,,,
GCounter,KF0,v3,pKF2,3,0,0,,,,
GCounter,KF0,v4,pKF0,3,0,0,,,,
GCounter,KF0,v4,pKF1,3,0,0,,,,
GCounter,KF0,v4,pKF2,3,0,0,,,,
GCounter,KF0,v5,pKF0,3,0,0,,,,
GCounter,KF0,v5,pKF1,3,0,0,,,,
GCounter,KF0,v5,pKF2,3,0,0,,,,
GCounter,KF1,v0,nop,,,,,,,
GCounter,KF1,v1,pKF0,,,,,,,
GCounter,KF1,v1,pKF1,,,,,,,
GCounter,KF1,v1,pKF2,,,,,,,
GCounter,KF1,v2,pKF0,,,,,,,
GCounter,KF1,v2,pKF1,,,,,,,
GCounter,KF1,v2,pKF2,,,,,,,
GCounter,KF1,v3,pKF0,,,,,,,
GCounter,KF1,v3,pKF1,,,,,,,
GCounter,KF1,v3,pKF2,,,,,,,
GCounter,KF1,v4,pKF0,,,,,,,
GCounter,KF1,v4,pKF1,,,,,,,
GCounter,KF1,v4,pKF2,,,,,,,
GCounter,KF1,v5,pKF0,,,,,,,
GCounter,KF1,v5,pKF1,,,,,,,
GCounter,KF1,v5,pKF2,,,,,,,
GCounter,KF2,v0,nop,3,0,0,,,,
GCounter,KF2,v1,pKF0,3,0,0,,,,
GCounter,KF2,v1,pKF1,3,0,0,,,,
GCounter,KF2,v1,pKF2,3,0,0,,,,
GCounter,KF2,v2,pKF0,3,0,0,,,,
GCounter,KF2,v2,pKF1,3,0,0,,,,
GCounter,KF2,v2,pKF2,3,0,0,,,,
GCounter,KF2,v3,pKF0,3,0,0,,,,
GCounter,KF2,v3,pKF1,3,0,0,,,,
GCounter,KF2,v3,pKF2,3,0,0,,,,
GCounter,KF2,v4,pKF0,3,0,0,,,,
GCounter,KF2,v4,pKF1,3,0,0,,,,
GCounter,KF2,v4,pKF2,3,0,0,,,,
GCounter,KF2,v5,pKF0,3,0,0,,,,
GCounter,KF2,v5,pKF1,3,0,0,,,,
GCounter,KF2,v5,pKF2,3,0,0,,,,
GenericHashMapUsingArray,KF0,v0,nop,8,0,0,,,,
GenericHashMapUsingArray,KF0,v1,pKF0,,,,,,,
GenericHashMapUsingArray,KF0,v1,pKF1,8,0,0,,,,
GenericHashMapUsingArray,KF0,v1,pKF2,,,,,,,
GenericHashMapUsingArray,KF0,v2,pKF0,,,,,,,
GenericHashMapUsingArray,KF0,v2,pKF1,8,0,0,,,,
GenericHashMapUsingArray,KF0,v2,pKF2,,,,,,,
GenericHashMapUsingArray,KF0,v3,pKF0,,,,,,,
GenericHashMapUsingArray,KF0,v3,pKF1,8,0,0,,,,
GenericHashMapUsingArray,KF0,v3,pKF2,,,,,,,
GenericHashMapUsingArray,KF0,v4,pKF0,,,,,,,
GenericHashMapUsingArray,KF0,v4,pKF1,8,0,0,,,,
GenericHashMapUsingArray,KF0,v4,pKF2,,,,,,,
GenericHashMapUsingArray,KF0,v5,pKF0,,,,,,,
GenericHashMapUsingArray,KF0,v5,pKF1,8,0,0,,,,
GenericHashMapUsingArray,KF0,v5,pKF2,,,,,,,
GenericHashMapUsingArray,KF1,v0,nop,8,0,0,,,,
GenericHashMapUsingArray,KF1,v1,pKF0,8,0,0,,,,
GenericHashMapUsingArray,KF1,v1,pKF1,8,0,0,,,,
GenericHashMapUsingArray,KF1,v1,pKF2,8,0,0,,,,
GenericHashMapUsingArray,KF1,v2,pKF0,,,,,,,
GenericHashMapUsingArray,KF1,v2,pKF1,8,0,0,,,,
GenericHashMapUsingArray,KF1,v2,pKF2,8,0,0,,,,
GenericHashMapUsingArray,KF1,v3,pKF0,,,,,,,
GenericHashMapUsingArray,KF1,v3,pKF1,8,0,0,,,,
GenericHashMapUsingArray,KF1,v3,pKF2,8,0,0,,,,
GenericHashMapUsingArray,KF1,v4,pKF0,,,,,,,
GenericHashMapUsingArray,KF1,v4,pKF1,8,0,0,,,,
GenericHashMapUsingArray,KF1,v4,pKF2,8,0,0,,,,
GenericHashMapUsingArray,KF1,v5,pKF0,,,,,,,
GenericHashMapUsingArray,KF1,v5,pKF1,8,0,0,,,,
GenericHashMapUsingArray,KF1,v5,pKF2,8,0,0,,,,
GenericHashMapUsingArray,KF2,v0,nop,8,0,0,,,,
GenericHashMapUsingArray,KF2,v1,pKF0,,,,,,,
GenericHashMapUsingArray,KF2,v1,pKF1,8,0,0,,,,
GenericHashMapUsingArray,KF2,v1,pKF2,,,,,,,
GenericHashMapUsingArray,KF2,v2,pKF0,,,,,,,
GenericHashMapUsingArray,KF2,v2,pKF1,8,0,0,,,,
GenericHashMapUsingArray,KF2,v2,pKF2,,,,,,,
GenericHashMapUsingArray,KF2,v3,pKF0,,,,,,,
GenericHashMapUsingArray,KF2,v3,pKF1,8,0,0,,,,
GenericHashMapUsingArray,KF2,v3,pKF2,,,,,,,
GenericHashMapUsingArray,KF2,v4,pKF0,,,,,,,
GenericHashMapUsingArray,KF2,v4,pKF1,8,0,0,,,,
GenericHashMapUsingArray,KF2,v4,pKF2,,,,,,,
GenericHashMapUsingArray,KF2,v5,pKF0,,,,,,,
GenericHashMapUsingArray,KF2,v5,pKF1,8,0,0,,,,
GenericHashMapUsingArray,KF2,v5,pKF2,,,,,,,
GenericHashMapUsingArrayList,KF0,v0,nop,8,0,0,,,,
GenericHashMapUsingArrayList,KF0,v1,pKF0,8,0,0,,,,
GenericHashMapUsingArrayList,KF0,v1,pKF1,8,0,0,,,,
GenericHashMapUsingArrayList,KF0,v1,pKF2,8,0,0,,,,
GenericHashMapUsingArrayList,KF0,v2,pKF0,8,0,0,,,,
GenericHashMapUsingArrayList,KF0,v2,pKF1,8,0,0,,,,
GenericHashMapUsingArrayList,KF0,v2,pKF2,8,0,0,,,,
GenericHashMapUsingArrayList,KF0,v3,pKF0,8,0,0,,,,
GenericHashMapUsingArrayList,KF0,v3,pKF1,8,0,0,,,,
GenericHashMapUsingArrayList,KF0,v3,pKF2,8,0,0,,,,
GenericHashMapUsingArrayList,KF0,v4,pKF0,8,0,0,,,,
GenericHashMapUsingArrayList,KF0,v4,pKF1,8,0,0,,,,
GenericHashMapUsingArrayList,KF0,v4,pKF2,8,0,0,,,,
GenericHashMapUsingArrayList,KF0,v5,pKF0,8,0,0,,,,
GenericHashMapUsingArrayList,KF0,v5,pKF1,8,0,0,,,,
GenericHashMapUsingArrayList,KF0,v5,pKF2,8,0,0,,,,
GenericHashMapUsingArrayList,KF1,v0,nop,8,0,0,,,,
GenericHashMapUsingArrayList,KF1,v1,pKF0,8,0,0,,,,
GenericHashMapUsingArrayList,KF1,v1,pKF1,8,0,0,,,,
GenericHashMapUsingArrayList,KF1,v1,pKF2,8,0,0,,,,
GenericHashMapUsingArrayList,KF1,v2,pKF0,8,0,0,,,,
GenericHashMapUsingArrayList,KF1,v2,pKF1,8,0,0,,,,
GenericHashMapUsingArrayList,KF1,v2,pKF2,8,0,0,,,,
GenericHashMapUsingArrayList,KF1,v3,pKF0,8,0,0,,,,
GenericHashMapUsingArrayList,KF1,v3,pKF1,8,0,0,,,,
GenericHashMapUsingArrayList,KF1,v3,pKF2,8,0,0,,,,
GenericHashMapUsingArrayList,KF1,v4,pKF0,8,0,0,,,,
GenericHashMapUsingArrayList,KF1,v4,pKF1,8,0,0,,,,
GenericHashMapUsingArrayList,KF1,v4,pKF2,8,0,0,,,,
GenericHashMapUsingArrayList,KF1,v5,pKF0,8,0,0,,,,
GenericHashMapUsingArrayList,KF1,v5,pKF1,8,0,0,,,,
GenericHashMapUsingArrayList,KF1,v5,pKF2,8,0,0,,,,
GenericHashMapUsingArrayList,KF2,v0,nop,8,0,0,,,,
GenericHashMapUsingArrayList,KF2,v1,pKF0,8,0,0,,,,
GenericHashMapUsingArrayList,KF2,v1,pKF1,8,0,0,,,,
GenericHashMapUsingArrayList,KF2,v1,pKF2,8,0,0,,,,
GenericHashMapUsingArrayList,KF2,v2,pKF0,8,0,0,,,,
GenericHashMapUsingArrayList,KF2,v2,pKF1,8,0,0,,,,
GenericHashMapUsingArrayList,KF2,v2,pKF2,8,0,0,,,,
GenericHashMapUsingArrayList,KF2,v3,pKF0,8,0,0,,,,
GenericHashMapUsingArrayList,KF2,v3,pKF1,8,0,0,,,,
GenericHashMapUsingArrayList,KF2,v3,pKF2,8,0,0,,,,
GenericHashMapUsingArrayList,KF2,v4,pKF0,8,0,0,,,,
GenericHashMapUsingArrayList,KF2,v4,pKF1,8,0,0,,,,
GenericHashMapUsingArrayList,KF2,v4,pKF2,8,0,0,,,,
GenericHashMapUsingArrayList,KF2,v5,pKF0,8,0,0,,,,
GenericHashMapUsingArrayList,KF2,v5,pKF1,8,0,0,,,,
GenericHashMapUsingArrayList,KF2,v5,pKF2,8,0,0,,,,
GrahamScan,KF0,v0,nop,0,0,0,,,,
GrahamScan,KF0,v1,pKF0,0,0,0,,,,
GrahamScan,KF0,v1,pKF1,0,0,0,,,,
GrahamScan,KF0,v1,pKF2,0,0,0,,,,
GrahamScan,KF0,v2,pKF0,0,0,0,,,,
GrahamScan,KF0,v2,pKF1,0,0,0,,,,
GrahamScan,KF0,v2,pKF2,0,0,0,,,,
GrahamScan,KF0,v3,pKF0,0,0,0,,,,
GrahamScan,KF0,v3,pKF1,0,0,0,,,,
GrahamScan,KF0,v3,pKF2,0,0,0,,,,
GrahamScan,KF0,v4,pKF0,0,0,0,,,,
GrahamScan,KF0,v4,pKF1,0,0,0,,,,
GrahamScan,KF0,v4,pKF2,0,0,0,,,,
GrahamScan,KF0,v5,pKF0,0,0,0,,,,
GrahamScan,KF0,v5,pKF1,0,0,0,,,,
GrahamScan,KF0,v5,pKF2,0,0,0,,,,
GrahamScan,KF1,v0,nop,0,0,0,,,,
GrahamScan,KF1,v1,pKF0,0,0,0,,,,
GrahamScan,KF1,v1,pKF1,0,0,0,,,,
GrahamScan,KF1,v1,pKF2,0,0,0,,,,
GrahamScan,KF1,v2,pKF0,0,0,0,,,,
GrahamScan,KF1,v2,pKF1,0,0,0,,,,
GrahamScan,KF1,v2,pKF2,0,0,0,,,,
GrahamScan,KF1,v3,pKF0,0,0,0,,,,
GrahamScan,KF1,v3,pKF1,0,0,0,,,,
GrahamScan,KF1,v3,pKF2,0,0,0,,,,
GrahamScan,KF1,v4,pKF0,0,0,0,,,,
GrahamScan,KF1,v4,pKF1,0,0,0,,,,
GrahamScan,KF1,v4,pKF2,0,0,0,,,,
GrahamScan,KF1,v5,pKF0,0,0,0,,,,
GrahamScan,KF1,v5,pKF1,0,0,0,,,,
GrahamScan,KF1,v5,pKF2,0,0,0,,,,
GrahamScan,KF2,v0,nop,0,0,0,,,,
GrahamScan,KF2,v1,pKF0,0,0,0,,,,
GrahamScan,KF2,v1,pKF1,0,0,0,,,,
GrahamScan,KF2,v1,pKF2,0,0,0,,,,
GrahamScan,KF2,v2,pKF0,0,0,0,,,,
GrahamScan,KF2,v2,pKF1,0,0,0,,,,
GrahamScan,KF2,v2,pKF2,0,0,0,,,,
GrahamScan,KF2,v3,pKF0,0,0,0,,,,
GrahamScan,KF2,v3,pKF1,0,0,0,,,,
GrahamScan,KF2,v3,pKF2,0,0,0,,,,
GrahamScan,KF2,v4,pKF0,0,0,0,,,,
GrahamScan,KF2,v4,pKF1,0,0,0,,,,
GrahamScan,KF2,v4,pKF2,0,0,0,,,,
GrahamScan,KF2,v5,pKF0,0,0,0,,,,
GrahamScan,KF2,v5,pKF1,0,0,0,,,,
GrahamScan,KF2,v5,pKF2,0,0,0,,,,
Graphs,KF0,v0,nop,,,,,,,
Graphs,KF0,v1,pKF0,,,,,,,
Graphs,KF0,v1,pKF1,,,,,,,
Graphs,KF0,v1,pKF2,,,,,,,
Graphs,KF0,v2,pKF0,,,,,,,
Graphs,KF0,v2,pKF1,,,,,,,
Graphs,KF0,v2,pKF2,,,,,,,
Graphs,KF0,v3,pKF0,,,,,,,
Graphs,KF0,v3,pKF1,,,,,,,
Graphs,KF0,v3,pKF2,,,,,,,
Graphs,KF0,v4,pKF0,,,,,,,
Graphs,KF0,v4,pKF1,,,,,,,
Graphs,KF0,v4,pKF2,,,,,,,
Graphs,KF0,v5,pKF0,,,,,,,
Graphs,KF0,v5,pKF1,,,,,,,
Graphs,KF0,v5,pKF2,,,,,,,
Graphs,KF1,v0,nop,,,,,,,
Graphs,KF1,v1,pKF0,,,,,,,
Graphs,KF1,v1,pKF1,,,,,,,
Graphs,KF1,v1,pKF2,,,,,,,
Graphs,KF1,v2,pKF0,,,,,,,
Graphs,KF1,v2,pKF1,,,,,,,
Graphs,KF1,v2,pKF2,,,,,,,
Graphs,KF1,v3,pKF0,,,,,,,
Graphs,KF1,v3,pKF1,,,,,,,
Graphs,KF1,v3,pKF2,,,,,,,
Graphs,KF1,v4,pKF0,,,,,,,
Graphs,KF1,v4,pKF1,,,,,,,
Graphs,KF1,v4,pKF2,,,,,,,
Graphs,KF1,v5,pKF0,,,,,,,
Graphs,KF1,v5,pKF1,,,,,,,
Graphs,KF1,v5,pKF2,,,,,,,
Graphs,KF2,v0,nop,,,,,,,
Graphs,KF2,v1,pKF0,,,,,,,
Graphs,KF2,v1,pKF1,,,,,,,
Graphs,KF2,v1,pKF2,,,,,,,
Graphs,KF2,v2,pKF0,,,,,,,
Graphs,KF2,v2,pKF1,,,,,,,
Graphs,KF2,v2,pKF2,,,,,,,
Graphs,KF2,v3,pKF0,,,,,,,
Graphs,KF2,v3,pKF1,,,,,,,
Graphs,KF2,v3,pKF2,,,,,,,
Graphs,KF2,v4,pKF0,,,,,,,
Graphs,KF2,v4,pKF1,,,,,,,
Graphs,KF2,v4,pKF2,,,,,,,
Graphs,KF2,v5,pKF0,,,,,,,
Graphs,KF2,v5,pKF1,,,,,,,
Graphs,KF2,v5,pKF2,,,,,,,
GreatestElementConstantTime,KF0,v0,nop,5,0,0,,,,
GreatestElementConstantTime,KF0,v1,pKF0,5,0,0,,,,
GreatestElementConstantTime,KF0,v1,pKF1,5,0,0,,,,
GreatestElementConstantTime,KF0,v1,pKF2,5,0,0,,,,
GreatestElementConstantTime,KF0,v2,pKF0,5,0,0,,,,
GreatestElementConstantTime,KF0,v2,pKF1,5,0,0,,,,
GreatestElementConstantTime,KF0,v2,pKF2,5,0,0,,,,
GreatestElementConstantTime,KF0,v3,pKF0,5,0,0,,,,
GreatestElementConstantTime,KF0,v3,pKF1,5,0,0,,,,
GreatestElementConstantTime,KF0,v3,pKF2,5,0,0,,,,
GreatestElementConstantTime,KF0,v4,pKF0,5,0,0,,,,
GreatestElementConstantTime,KF0,v4,pKF1,5,0,0,,,,
GreatestElementConstantTime,KF0,v4,pKF2,5,0,0,,,,
GreatestElementConstantTime,KF0,v5,pKF0,5,0,0,,,,
GreatestElementConstantTime,KF0,v5,pKF1,5,0,0,,,,
GreatestElementConstantTime,KF0,v5,pKF2,5,0,0,,,,
GreatestElementConstantTime,KF1,v0,nop,5,0,0,,,,
GreatestElementConstantTime,KF1,v1,pKF0,5,0,0,,,,
GreatestElementConstantTime,KF1,v1,pKF1,5,0,0,,,,
GreatestElementConstantTime,KF1,v1,pKF2,5,0,0,,,,
GreatestElementConstantTime,KF1,v2,pKF0,5,0,0,,,,
GreatestElementConstantTime,KF1,v2,pKF1,5,0,0,,,,
GreatestElementConstantTime,KF1,v2,pKF2,5,0,0,,,,
GreatestElementConstantTime,KF1,v3,pKF0,5,0,0,,,,
GreatestElementConstantTime,KF1,v3,pKF1,5,0,0,,,,
GreatestElementConstantTime,KF1,v3,pKF2,5,0,0,,,,
GreatestElementConstantTime,KF1,v4,pKF0,5,0,0,,,,
GreatestElementConstantTime,KF1,v4,pKF1,5,0,0,,,,
GreatestElementConstantTime,KF1,v4,pKF2,5,0,0,,,,
GreatestElementConstantTime,KF1,v5,pKF0,5,0,0,,,,
GreatestElementConstantTime,KF1,v5,pKF1,5,0,0,,,,
GreatestElementConstantTime,KF1,v5,pKF2,5,0,0,,,,
GreatestElementConstantTime,KF2,v0,nop,5,0,0,,,,
GreatestElementConstantTime,KF2,v1,pKF0,5,0,0,,,,
GreatestElementConstantTime,KF2,v1,pKF1,5,0,0,,,,
GreatestElementConstantTime,KF2,v1,pKF2,5,0,0,,,,
GreatestElementConstantTime,KF2,v2,pKF0,5,0,0,,,,
GreatestElementConstantTime,KF2,v2,pKF1,5,0,0,,,,
GreatestElementConstantTime,KF2,v2,pKF2,5,0,0,,,,
GreatestElementConstantTime,KF2,v3,pKF0,5,0,0,,,,
GreatestElementConstantTime,KF2,v3,pKF1,5,0,0,,,,
GreatestElementConstantTime,KF2,v3,pKF2,5,0,0,,,,
GreatestElementConstantTime,KF2,v4,pKF0,5,0,0,,,,
GreatestElementConstantTime,KF2,v4,pKF1,5,0,0,,,,
GreatestElementConstantTime,KF2,v4,pKF2,5,0,0,,,,
GreatestElementConstantTime,KF2,v5,pKF0,5,0,0,,,,
GreatestElementConstantTime,KF2,v5,pKF1,5,0,0,,,,
GreatestElementConstantTime,KF2,v5,pKF2,5,0,0,,,,
HamiltonianCycle,KF0,v0,nop,7,0,0,,,,
HamiltonianCycle,KF0,v1,pKF0,7,0,0,,,,
HamiltonianCycle,KF0,v1,pKF1,7,0,0,,,,
HamiltonianCycle,KF0,v1,pKF2,7,0,0,,,,
HamiltonianCycle,KF0,v2,pKF0,7,0,0,,,,
HamiltonianCycle,KF0,v2,pKF1,7,0,0,,,,
HamiltonianCycle,KF0,v2,pKF2,7,0,0,,,,
HamiltonianCycle,KF0,v3,pKF0,7,0,0,,,,
HamiltonianCycle,KF0,v3,pKF1,7,0,0,,,,
HamiltonianCycle,KF0,v3,pKF2,7,0,0,,,,
HamiltonianCycle,KF0,v4,pKF0,7,0,0,,,,
HamiltonianCycle,KF0,v4,pKF1,7,0,0,,,,
HamiltonianCycle,KF0,v4,pKF2,7,0,0,,,,
HamiltonianCycle,KF0,v5,pKF0,7,0,0,,,,
HamiltonianCycle,KF0,v5,pKF1,7,0,0,,,,
HamiltonianCycle,KF0,v5,pKF2,7,0,0,,,,
HamiltonianCycle,KF1,v0,nop,7,0,0,,,,
HamiltonianCycle,KF1,v1,pKF0,7,0,0,,,,
HamiltonianCycle,KF1,v1,pKF1,7,0,0,,,,
HamiltonianCycle,KF1,v1,pKF2,7,0,0,,,,
HamiltonianCycle,KF1,v2,pKF0,7,0,0,,,,
HamiltonianCycle,KF1,v2,pKF1,7,0,0,,,,
HamiltonianCycle,KF1,v2,pKF2,7,0,0,,,,
HamiltonianCycle,KF1,v3,pKF0,7,0,0,,,,
HamiltonianCycle,KF1,v3,pKF1,7,0,0,,,,
HamiltonianCycle,KF1,v3,pKF2,7,0,0,,,,
HamiltonianCycle,KF1,v4,pKF0,7,0,0,,,,
HamiltonianCycle,KF1,v4,pKF1,7,0,0,,,,
HamiltonianCycle,KF1,v4,pKF2,7,0,0,,,,
HamiltonianCycle,KF1,v5,pKF0,7,0,0,,,,
HamiltonianCycle,KF1,v5,pKF1,7,0,0,,,,
HamiltonianCycle,KF1,v5,pKF2,7,0,0,,,,
HamiltonianCycle,KF2,v0,nop,7,0,0,,,,
HamiltonianCycle,KF2,v1,pKF0,7,0,0,,,,
HamiltonianCycle,KF2,v1,pKF1,7,0,0,,,,
HamiltonianCycle,KF2,v1,pKF2,7,0,0,,,,
HamiltonianCycle,KF2,v2,pKF0,7,0,0,,,,
HamiltonianCycle,KF2,v2,pKF1,7,0,0,,,,
